	z_coordinate_0	z_coordinate_1
11820	0.16795503	0.071711764
11821	0.16995159	0.07179777
11822	0.16649482	0.07303305
11823	0.16800806	0.07157852
11824	0.16809075	0.071708694
11825	0.16826558	0.07173331
11826	0.16809808	0.07187565
11827	0.16803762	0.07255818
11828	0.16798998	0.07150315
11829	0.16789924	0.07167159
11830	0.16784269	0.07183142
11831	0.16802895	0.07164855
11832	0.1678674	0.07181777
11833	0.16744334	0.07203747
11834	0.16737466	0.071354106
11835	0.16783556	0.07150264
11836	0.16841762	0.07175778
11837	0.16869256	0.07223262
11838	0.16788694	0.07174067
11839	0.16924024	0.072136
11840	0.1679635	0.07177143
11841	0.16791672	0.07176079
11842	0.16790447	0.07179581
11843	0.16802788	0.07176714
11844	0.16791174	0.07178055
11845	0.16801736	0.071722135
11846	0.16797633	0.07171364
11847	0.16787241	0.07183398
11848	0.16784066	0.07176636
11849	0.16791208	0.07187687
11850	0.16795787	0.07179953
11851	0.16472967	0.0733598
11852	0.16877098	0.071589306
11853	0.16788961	0.07181735
11854	0.1679658	0.071694836
11855	0.16795407	0.071749434
11856	0.16795875	0.07173897
11857	0.16798154	0.07172887
11858	0.16812804	0.071674004
11859	0.16763899	0.0719948
11860	0.16792652	0.071698144
11861	0.16814819	0.07163195
11862	0.16798174	0.07173802
11863	0.16782494	0.07186754
11864	0.16837487	0.07159953
11865	0.1687664	0.07157461
11866	0.16815738	0.07111634
11867	0.16798995	0.071720675
11868	0.16795914	0.07172577
11869	0.16814493	0.071450606
11870	0.17222369	0.06974609
11871	0.16806763	0.0716428
11872	0.16753829	0.07201786
11873	0.16828185	0.07150157
11874	0.16786027	0.07179873
11875	0.168013	0.071712926
11876	0.1680807	0.072022244
11877	0.16786806	0.071786836
11878	0.1679852	0.07173158
11879	0.16795518	0.07169907
11880	0.1672865	0.072201625
11881	0.16932951	0.07207663
11882	0.16806182	0.07179402
11883	0.1682292	0.07192458
11884	0.16879217	0.071756855
11885	0.16936529	0.07144858
11886	0.16789228	0.0717714
11887	0.1674672	0.071169004
11888	0.16810144	0.07172574
11889	0.16789916	0.07180931
11890	0.16929097	0.07121609
11891	0.16787969	0.07168268
11892	0.16815679	0.071726635
11893	0.16736998	0.07205795
11894	0.17132437	0.070207134
11895	0.16376637	0.067398265
11896	0.16796994	0.0717427
11897	0.16795468	0.071737185
11898	0.16798341	0.071718946
11899	0.16793963	0.07176186
11900	0.1681052	0.0718257
11901	0.168587	0.07164244
11902	0.16787265	0.071838096
11903	0.16801591	0.07181634
11904	0.16801816	0.07172938
11905	0.16786063	0.07176988
11906	0.1677364	0.07201974
11907	0.16783588	0.07179524
11908	0.16809754	0.07300885
11909	0.16813093	0.07173221
11910	0.16787061	0.07182194
11911	0.16790524	0.07175876
11912	0.1681297	0.07195048
11913	0.16814014	0.07161479
11914	0.16820386	0.071768
11915	0.16784935	0.071794495
11916	0.16796398	0.07179387
11917	0.16794902	0.071782514
11918	0.16826786	0.07179351
11919	0.16785295	0.07185985
11920	0.16821724	0.07174949
11921	0.16864243	0.07128416
11922	0.16792673	0.071743265
11923	0.16810365	0.071957126
11924	0.16813403	0.07178752
11925	0.16794273	0.071654305
11926	0.16750902	0.072870836
11927	0.16808072	0.07265444
11928	0.16796042	0.07171513
11929	0.16796105	0.071768925
11930	0.1723823	0.07175656
11931	0.16811016	0.072234765
11932	0.16772133	0.0720679
11933	0.16809285	0.071819946
11934	0.1670861	0.071853384
11935	0.16798127	0.07174601
11936	0.16798678	0.0717531
11937	0.16815883	0.071532145
11938	0.16801473	0.071756855
11939	0.16799861	0.07171871
11940	0.16797425	0.07174121
11941	0.16799209	0.071719304
11942	0.16798304	0.0717565
11943	0.16801776	0.07175414
11944	0.16795671	0.07174225
11945	0.16802779	0.071716264
11946	0.16791439	0.07176308
11947	0.16788374	0.07177065
11948	0.16799894	0.071767315
11949	0.16851877	0.07159026
11950	0.16798545	0.071717545
11951	0.1679532	0.07177265
11952	0.16793178	0.07179357
11953	0.16791373	0.071768686
11954	0.16795951	0.071717754
11955	0.16798891	0.07177921
11956	0.16796108	0.07174118
11957	0.16797034	0.07175143
11958	0.16795486	0.07171662
11959	0.16807106	0.07172991
11960	0.16686642	0.07200657
11961	0.16741404	0.07304202
11962	0.16798264	0.07181202
11963	0.16803955	0.071819976
11964	0.16812253	0.07172926
11965	0.16789505	0.07168092
11966	0.16761762	0.07189925
11967	0.16784705	0.07188089
11968	0.16791584	0.07175197
11969	0.16805668	0.07182868
11970	0.16787973	0.0718268
11971	0.16796471	0.071661726
11972	0.1679606	0.07174848
11973	0.16805623	0.07191093
11974	0.16795766	0.071747795
11975	0.16793208	0.0718012
11976	0.1679035	0.07188873
11977	0.1682842	0.07174693
11978	0.1683987	0.07200752
11979	0.16816425	0.071741894
11980	0.16789123	0.07169531
11981	0.16811109	0.071697965
11982	0.16533267	0.07379721
11983	0.16489048	0.0723166
11984	0.17110056	0.072928235
11985	0.16574857	0.07118966
11986	0.16798949	0.07180126
11987	0.1678208	0.07176091
11988	0.16821036	0.071652755
11989	0.16805044	0.07175429
11990	0.16796869	0.07177009
11991	0.16795155	0.07182895
11992	0.16796891	0.07198842
11993	0.16795404	0.07219659
11994	0.1680832	0.071741655
11995	0.16808824	0.07177316
11996	0.16786355	0.071838215
11997	0.16784735	0.071827576
11998	0.16813372	0.071503475
11999	0.16798985	0.07188992
12000	0.16815071	0.07146825
12001	0.16853689	0.07183091
12002	0.16796096	0.07170074
12003	0.16906013	0.07160933
12004	0.16827835	0.07142092
12005	0.16780216	0.071898356
12006	0.16789362	0.071618065
12007	0.16793685	0.071594074
12008	0.16761094	0.07197492
12009	0.1680363	0.07177122
12010	0.16788936	0.07222389
12011	0.16858867	0.07204802
12012	0.16826987	0.07164316
12013	0.16729163	0.07243608
12014	0.16801274	0.07172559
12015	0.1680217	0.07149057
12016	0.16782448	0.07192783
12017	0.1673021	0.07226609
12018	0.16805522	0.071677074
12019	0.16781354	0.07176231
12020	0.16787986	0.071730986
12021	0.16816005	0.07200585
12022	0.16716267	0.07281424
12023	0.1686747	0.0726753
12024	0.16808893	0.07153766
12025	0.16776423	0.071921304
12026	0.16799536	0.071684316
12027	0.16809466	0.07182364
12028	0.16896135	0.07161577
12029	0.16735165	0.07215382
12030	0.16787407	0.071744636
12031	0.16779219	0.07170631
12032	0.16838649	0.07185073
12033	0.1688384	0.071367905
12034	0.16815245	0.07174446
12035	0.16795342	0.071708396
12036	0.16810735	0.07178603
12037	0.16803095	0.07177915
12038	0.1674321	0.072300926
12039	0.16770512	0.07201709
12040	0.16810179	0.07154526
12041	0.16830081	0.07177581
12042	0.16806176	0.07179959
12043	0.16808642	0.071967945
12044	0.16815981	0.07161899
12045	0.17082828	0.0721844
12046	0.16800605	0.07196693
12047	0.1683525	0.07224925
12048	0.16828062	0.07164408
12049	0.1677342	0.07178776
12050	0.16836317	0.07172234
12051	0.16919625	0.07092224
12052	0.16782328	0.071726695
12053	0.16806678	0.071768954
12054	0.1680088	0.07159157
12055	0.1678226	0.071696
12056	0.1689647	0.07142715
12057	0.16801879	0.07174267
12058	0.16800673	0.07168205
12059	0.16810301	0.071705475
12060	0.1681069	0.071764246
12061	0.16796768	0.07179274
12062	0.16802622	0.07181825
12063	0.16793585	0.07174717
12064	0.16796392	0.07190581
12065	0.16805373	0.071582034
12066	0.16802998	0.07174538
12067	0.1675902	0.07193668
12068	0.16733134	0.07204537
12069	0.16798088	0.07172425
12070	0.16788435	0.071437165
12071	0.16810423	0.07193951
12072	0.16812101	0.071880385
12073	0.16794614	0.07182486
12074	0.16773093	0.07196526
12075	0.16770661	0.07161684
12076	0.16764107	0.072124854
12077	0.16779263	0.0720904
12078	0.17014478	0.07131861
12079	0.16857862	0.0718229
12080	0.1690941	0.071974054
12081	0.16828662	0.07162298
12082	0.16785009	0.0717846
12083	0.16949883	0.07222013
12084	0.1692469	0.07126786
12085	0.16784452	0.071822956
12086	0.16803044	0.07158686
12087	0.16792236	0.07174061
12088	0.16790672	0.071913615
12089	0.16796339	0.0718544
12090	0.16710359	0.07213797
12091	0.16801074	0.07181169
12092	0.16796556	0.07165484
12093	0.16814455	0.071783826
12094	0.16792025	0.071741596
12095	0.16765912	0.0719548
12096	0.16810314	0.07121609
12097	0.16788898	0.072121456
12098	0.1678282	0.07161738
12099	0.16874981	0.07134144
12100	0.17215836	0.07165749
12101	0.16802958	0.072631136
12102	0.1814552	0.0689808
12103	0.16794865	0.071729794
12104	0.16783118	0.07180531
12105	0.16869968	0.071839795
12106	0.16850749	0.07190399
12107	0.16752212	0.071712986
12108	0.16813062	0.07165487
12109	0.16855545	0.071791634
12110	0.16794488	0.071886435
12111	0.16810158	0.071648136
12112	0.16863875	0.07211949
12113	0.16794223	0.071768895
12114	0.16809534	0.07175557
12115	0.16807257	0.07179357
12116	0.16793205	0.071678326
12117	0.16800831	0.07167907
12118	0.16838583	0.071652755
12119	0.16762693	0.07189222
12120	0.16798638	0.07175659
12121	0.16849238	0.07144953
12122	0.16799265	0.07170124
12123	0.1690293	0.07118334
12124	0.16876298	0.072070256
12125	0.16805382	0.07166241
12126	0.16801174	0.07183121
12127	0.16815533	0.07173754
12128	0.16784467	0.07168828
12129	0.16777752	0.07171132
12130	0.16797158	0.07171239
12131	0.16897734	0.07098822
12132	0.16810173	0.07162456
12133	0.16791308	0.0717956
12134	0.16723731	0.07132636
12135	0.16824773	0.072567865
12136	0.16804668	0.07174279
12137	0.16850406	0.07180022
12138	0.16799138	0.07164772
12139	0.16754018	0.07196559
12140	0.16782886	0.07160254
12141	0.16831522	0.07141636
12142	0.16798393	0.07173459
12143	0.16827585	0.0714394
12144	0.16787529	0.07193278
12145	0.16843288	0.07161333
12146	0.16813482	0.07147293
12147	0.16798562	0.07175507
12148	0.16791458	0.07181902
12149	0.16798495	0.071798876
12150	0.16799068	0.071823224
12151	0.16881296	0.07168399
12152	0.16791886	0.07170977
12153	0.16790204	0.071995035
12154	0.16795774	0.07190631
12155	0.16807632	0.07177283
12156	0.16819417	0.07149942
12157	0.1680426	0.07171063
12158	0.16830173	0.07262613
12159	0.16903459	0.07097976
12160	0.16790225	0.07180084
12161	0.16836853	0.07135342
12162	0.16863056	0.072050735
12163	0.16793567	0.07177134
12164	0.1679557	0.07174219
12165	0.16800943	0.071741685
12166	0.16794926	0.071756855
12167	0.16799742	0.07173593
12168	0.16830923	0.07152839
12169	0.16801229	0.07191084
12170	0.1680365	0.07178338
12171	0.1681202	0.07155265
12172	0.16844094	0.07197787
12173	0.16809285	0.07166667
12174	0.16786502	0.0718071
12175	0.16754837	0.0722221
12176	0.1679295	0.071770415
12177	0.16816637	0.071595654
12178	0.1680238	0.071762726
12179	0.1685462	0.07177098
12180	0.167968	0.071683064
12181	0.16818164	0.07185651
12182	0.16797903	0.07176675
12183	0.16794494	0.071758166
12184	0.16881774	0.07244556
12185	0.16812715	0.07175009
12186	0.16782753	0.071679726
12187	0.16832064	0.07172717
12188	0.16822416	0.07177587
12189	0.16810463	0.071752295
12190	0.16865177	0.07137729
12191	0.16827983	0.07197149
12192	0.1681473	0.07169594
12193	0.16787839	0.071633264
12194	0.16802147	0.0718302
12195	0.16793682	0.07174303
12196	0.16799694	0.07183014
12197	0.16779137	0.07204057
12198	0.1683054	0.071634665
12199	0.16832584	0.07193811
12200	0.1682936	0.0718386
12201	0.16793801	0.07167564
12202	0.16829145	0.07161106
12203	0.16835554	0.07156606
12204	0.16820768	0.07193242
12205	0.16867122	0.07158543
12206	0.16837591	0.071747735
12207	0.1677683	0.071728304
12208	0.16867915	0.07126205
12209	0.16867939	0.07180442
12210	0.16814406	0.07147737
12211	0.16774102	0.071737364
12212	0.16798152	0.071636274
12213	0.16796741	0.07173999
12214	0.16861466	0.071245596
12215	0.16805397	0.071783796
12216	0.1679268	0.07179071
12217	0.1669474	0.07279922
12218	0.16793229	0.07172121
12219	0.16798037	0.07186739
12220	0.16874179	0.0735821
12221	0.16823073	0.07176401
12222	0.16854542	0.07187013
12223	0.16901673	0.07172726
12224	0.16752216	0.0717807
12225	0.16823117	0.07164572
12226	0.1680453	0.07184459
12227	0.16802531	0.072097674
12228	0.17014605	0.07146187
12229	0.16795097	0.07170604
12230	0.16813749	0.07244308
12231	0.1675456	0.07264741
12232	0.16807127	0.071883425
12233	0.16893338	0.071889624
12234	0.16811647	0.07185106
12235	0.16831957	0.07132585
12236	0.16747019	0.07128863
12237	0.16812399	0.07224001
12238	0.16807938	0.071574524
12239	0.16796416	0.07193978
12240	0.16775057	0.07181205
12241	0.16754785	0.072171226
12242	0.16762346	0.07151045
12243	0.16788313	0.071731284
12244	0.16821109	0.07160263
12245	0.16798124	0.07175775
12246	0.16795635	0.07176004
12247	0.1681269	0.07178648
12248	0.16824675	0.07170631
12249	0.1681951	0.072074845
12250	0.1682062	0.071798936
12251	0.16815698	0.07178785
12252	0.16803995	0.07170068
12253	0.16791274	0.07175611
12254	0.16844936	0.07176305
12255	0.1681375	0.07160069
12256	0.1682693	0.071584806
12257	0.16804783	0.07179554
12258	0.16768944	0.07181753
12259	0.16768257	0.07172145
12260	0.16852298	0.071049914
12261	0.16827284	0.07186158
12262	0.16812664	0.07200958
12263	0.16787586	0.07185061
12264	0.16750854	0.07178189
12265	0.16790405	0.07171939
12266	0.16832007	0.07123931
12267	0.1680929	0.07180174
12268	0.16784814	0.07219981
12269	0.16822135	0.07202904
12270	0.16786668	0.07159473
12271	0.1683575	0.071604505
12272	0.1679334	0.07178493
12273	0.1688323	0.071387544
12274	0.16793315	0.071764305
12275	0.16832842	0.07151328
12276	0.16834028	0.07179631
12277	0.16771708	0.07192697
12278	0.16793743	0.071791306
12279	0.16807589	0.07169177
12280	0.1678976	0.07177617
12281	0.1681724	0.07179104
12282	0.16845377	0.07200797
12283	0.16790412	0.07194574
12284	0.16807579	0.07167737
12285	0.16791908	0.07176258
12286	0.16801524	0.07171981
12287	0.16798367	0.0717362
12288	0.16793433	0.07180901
12289	0.16813678	0.07171817
12290	0.16798618	0.07173072
12291	0.16773039	0.07196908
12292	0.16823882	0.071818724
12293	0.16787818	0.07172097
12294	0.16770746	0.07232182
12295	0.16802108	0.07208724
12296	0.16833517	0.07154702
12297	0.1679806	0.07176189
12298	0.16797967	0.071768686
12299	0.16798972	0.071752265
12300	0.16802667	0.07174443
12301	0.16799904	0.0717261
12302	0.16796	0.07173215
12303	0.16854557	0.071489826
12304	0.16915448	0.072376534
12305	0.16851541	0.07204051
12306	0.16770652	0.07179321
12307	0.1679476	0.07176365
12308	0.1677617	0.07198317
12309	0.16795078	0.071774855
12310	0.16745928	0.07182337
12311	0.16851106	0.07159941
12312	0.16798374	0.07170363
12313	0.16781281	0.07218702
12314	0.16761866	0.0720927
12315	0.16922978	0.07126762
12316	0.16764292	0.07190551
12317	0.16792566	0.07209788
12318	0.16788873	0.07176919
12319	0.16737778	0.071732596
12320	0.16803415	0.07179673
12321	0.16803914	0.07171072
12322	0.16793695	0.071565315
12323	0.16848055	0.07169478
12324	0.16714816	0.07268934
12325	0.16793005	0.07180481
12326	0.1689102	0.07174982
12327	0.16790909	0.071699604
12328	0.1679605	0.07177688
12329	0.16798294	0.07173924
12330	0.16825488	0.07166417
12331	0.16751866	0.071732596
12332	0.16810519	0.071621284
12333	0.16788857	0.07179977
12334	0.16903797	0.071797565
12335	0.1687297	0.07163964
12336	0.16786529	0.07174583
12337	0.16811095	0.071774974
12338	0.1681706	0.072347775
12339	0.16852355	0.07131703
12340	0.16722742	0.071949735
12341	0.16804817	0.07166733
12342	0.16783482	0.07161115
12343	0.16843563	0.07205184
12344	0.16800387	0.07173924
12345	0.16795719	0.0717289
12346	0.16765167	0.07209672
12347	0.1674505	0.07175286
12348	0.16801563	0.071767434
12349	0.16805583	0.07182421
12350	0.16798134	0.07175772
12351	0.16791146	0.07175003
12352	0.16786195	0.071752384
12353	0.16793892	0.07167874
12354	0.16785584	0.07212217
12355	0.16806711	0.071973786
12356	0.16826588	0.07170971
12357	0.16795857	0.07175635
12358	0.16793247	0.0719416
12359	0.16799206	0.07201286
12360	0.16838993	0.07201366
12361	0.16787338	0.07181387
12362	0.16885869	0.07224639
12363	0.16898718	0.07193555
12364	0.16756217	0.07146342
12365	0.168479	0.072121665
12366	0.16821168	0.07189314
12367	0.16736874	0.071660176
12368	0.16707833	0.071998075
12369	0.16779086	0.07173489
12370	0.16813555	0.07168959
12371	0.16810852	0.07216488
12372	0.16779822	0.07184784
12373	0.16797797	0.07159431
12374	0.16815732	0.07160334
12375	0.16810812	0.071434155
12376	0.16805792	0.071753934
12377	0.16797757	0.07169582
12378	0.16809663	0.07199551
12379	0.16829105	0.07187872
12380	0.16810958	0.07179697
12381	0.16849548	0.07159223
12382	0.16808324	0.0717109
12383	0.16792789	0.071723506
12384	0.16794133	0.07178171
12385	0.17040205	0.07074012
12386	0.16832283	0.07141854
12387	0.1678544	0.07196052
12388	0.16791971	0.07178824
12389	0.16866809	0.071193025
12390	0.16712789	0.07255308
12391	0.16804384	0.07183455
12392	0.16798712	0.07174958
12393	0.1680899	0.07163884
12394	0.16844787	0.0718783
12395	0.16828698	0.07172103
12396	0.16805407	0.071800366
12397	0.16817233	0.07185708
12398	0.16798754	0.071829274
12399	0.1679282	0.071758345
12400	0.16801517	0.07176022
12401	0.1679752	0.07174806
12402	0.16815491	0.072715715
12403	0.16763113	0.07246791
12404	0.16777468	0.0719239
12405	0.16779292	0.071945205
12406	0.16798429	0.07189609
12407	0.16857137	0.07147403
12408	0.1671574	0.07278611
12409	0.16759141	0.0723903
12410	0.16829146	0.07300736
12411	0.16789548	0.07177834
12412	0.16800128	0.0717725
12413	0.16833004	0.07153289
12414	0.16865624	0.07107364
12415	0.16796312	0.07174291
12416	0.16779895	0.071765885
12417	0.16811475	0.071670696
12418	0.1679384	0.07182349
12419	0.16817093	0.0718043
12420	0.16762812	0.07140274
12421	0.16773194	0.07222135
12422	0.16755752	0.07172884
12423	0.16783975	0.07193045
12424	0.1681293	0.07185115
12425	0.16852742	0.07172795
12426	0.16779259	0.07204433
12427	0.16798276	0.07172106
12428	0.16812016	0.07173915
12429	0.16791116	0.07171096
12430	0.16795842	0.071761385
12431	0.16793782	0.07178618
12432	0.16777293	0.07198955
12433	0.16884458	0.0714512
12434	0.16814154	0.0717773
12435	0.16818112	0.07200934
12436	0.16782145	0.071658626
12437	0.16823745	0.071720675
12438	0.16812411	0.071649686
12439	0.16565979	0.07105143
12440	0.16796094	0.071595445
12441	0.16802362	0.071845785
12442	0.16802469	0.07192518
12443	0.1680646	0.07168226
12444	0.16784668	0.071856126
12445	0.16741748	0.071759894
12446	0.16795601	0.071738556
12447	0.16776587	0.07146002
12448	0.16798994	0.071891025
12449	0.16796102	0.071771845
12450	0.1683459	0.07216169
12451	0.16797681	0.071951106
12452	0.16772614	0.071800426
12453	0.16791254	0.07155146
12454	0.1681942	0.07146169
12455	0.16804059	0.0716749
12456	0.16780664	0.071762845
12457	0.16869558	0.07156418
12458	0.16792783	0.07169987
12459	0.16805455	0.07171796
12460	0.16788466	0.0718009
12461	0.1679365	0.0717202
12462	0.16794495	0.07175796
12463	0.16792569	0.07177545
12464	0.16793728	0.07171969
12465	0.16812287	0.07176621
12466	0.1680258	0.07166509
12467	0.16802421	0.07173683
12468	0.168304	0.07188742
12469	0.16812366	0.07168661
12470	0.16796649	0.07174136
12471	0.16796681	0.07176019
12472	0.16788526	0.07174526
12473	0.16842853	0.07124205
12474	0.16763583	0.07187311
12475	0.16774118	0.07182388
12476	0.16800009	0.07173787
12477	0.16807596	0.07171337
12478	0.16793336	0.0717933
12479	0.1679885	0.07175268
12480	0.16797109	0.07178642
12481	0.16766253	0.071703956
12482	0.16796876	0.07173981
12483	0.1679593	0.07178734
12484	0.16822548	0.07170166
12485	0.16804847	0.07176255
12486	0.16782773	0.07179712
12487	0.16795395	0.071675524
12488	0.16793337	0.07174979
12489	0.1674939	0.072337344
12490	0.16786987	0.071800545
12491	0.16797435	0.07166816
12492	0.16809979	0.071768984
12493	0.16808161	0.07193048
12494	0.16799043	0.07200955
12495	0.16797802	0.07169621
12496	0.16798003	0.071729586
12497	0.16799468	0.07177396
12498	0.16799492	0.07170348
12499	0.16796412	0.07181515
12500	0.16803236	0.0717044
12501	0.16798551	0.07175721
12502	0.16777605	0.071723536
12503	0.1678054	0.07169022
12504	0.1680878	0.07168205
12505	0.16794424	0.071693316
12506	0.16769628	0.07202928
12507	0.16839837	0.07172157
12508	0.16828954	0.071535364
12509	0.16803673	0.07174905
12510	0.16795316	0.07172482
12511	0.16704848	0.07179578
12512	0.17001127	0.07165761
12513	0.1678921	0.07181521
12514	0.16906622	0.07188772
12515	0.16779295	0.071853295
12516	0.1677567	0.071842864
12517	0.16811559	0.071643755
12518	0.16887167	0.071699396
12519	0.16763769	0.071969494
12520	0.16818443	0.07216759
12521	0.16793096	0.07172184
12522	0.16880973	0.07180928
12523	0.16812524	0.071639016
12524	0.16779058	0.071890876
12525	0.16975817	0.07150318
12526	0.1679144	0.0717787
12527	0.16797641	0.071738854
12528	0.1679577	0.07174973
12529	0.16800123	0.07183166
12530	0.16804296	0.07169272
12531	0.16743284	0.07304247
12532	0.16794066	0.07170947
12533	0.16836149	0.07189472
12534	0.16840087	0.07158567
12535	0.16794999	0.07164629
12536	0.16827056	0.07179637
12537	0.16797924	0.07176499
12538	0.16799366	0.071741
12539	0.1679162	0.07176541
12540	0.16793816	0.071545824
12541	0.16778928	0.07195218
12542	0.16902924	0.07198684
12543	0.16802633	0.071709946
12544	0.16778225	0.07178877
12545	0.16875038	0.071012124
12546	0.16797481	0.07173772
12547	0.16801013	0.071746066
12548	0.16810991	0.07197215
12549	0.16797456	0.07162286
12550	0.16810772	0.07131304
12551	0.16902669	0.07223947
12552	0.16790009	0.071812764
12553	0.16856267	0.07160391
12554	0.16799852	0.071990594
12555	0.16797864	0.07156609
12556	0.16810797	0.07166304
12557	0.16826507	0.071473315
12558	0.16853431	0.071678
12559	0.16795641	0.07175101
12560	0.16804855	0.071761504
12561	0.1679735	0.07176082
12562	0.16796532	0.07183166
12563	0.16843024	0.071780875
12564	0.16802844	0.07173599
12565	0.16803586	0.07171197
12566	0.16803618	0.07170384
12567	0.16798657	0.07193275
12568	0.16809148	0.07170661
12569	0.16833895	0.07188772
12570	0.16784498	0.07176472
12571	0.16796729	0.07183407
12572	0.1678387	0.0718178
12573	0.16817714	0.0716214
12574	0.1683105	0.071675256
12575	0.1679795	0.071741745
12576	0.16794764	0.07177131
12577	0.16820809	0.07185815
12578	0.168076	0.071687326
12579	0.1685176	0.07181944
12580	0.16798817	0.07183139
12581	0.16812116	0.07169719
12582	0.16794883	0.07176237
12583	0.16801372	0.07175647
12584	0.16795431	0.07173304
12585	0.16794133	0.071755305
12586	0.16722986	0.07162808
12587	0.16798447	0.07186766
12588	0.16847807	0.07138257
12589	0.16799088	0.071784094
12590	0.1680353	0.07170771
12591	0.16776782	0.071762994
12592	0.16870269	0.07177733
12593	0.1679188	0.0718808
12594	0.16805822	0.071812704
12595	0.16834557	0.07178904
12596	0.16725045	0.071587846
12597	0.16834177	0.07172872
12598	0.1680038	0.0715882
12599	0.16805503	0.07177566
12600	0.16799061	0.07174055
12601	0.16798732	0.07138072
12602	0.16845444	0.072718844
12603	0.16790858	0.07144536
12604	0.16846421	0.071876064
12605	0.16855317	0.07142134
12606	0.16781494	0.071791396
12607	0.16766918	0.07195772
12608	0.16789545	0.07147057
12609	0.16801617	0.071803614
12610	0.16817376	0.071553245
12611	0.1679782	0.07185097
12612	0.16822779	0.071743265
12613	0.16798006	0.07188879
12614	0.16766278	0.07173543
12615	0.16800052	0.071688905
12616	0.1685046	0.07207166
12617	0.16810097	0.07191123
12618	0.16784935	0.07189061
12619	0.16804259	0.07171692
12620	0.1680177	0.07189752
12621	0.16816907	0.071865246
12622	0.1680077	0.071871266
12623	0.16794164	0.07175769
12624	0.16799664	0.07161091
12625	0.16799825	0.07173614
12626	0.16840659	0.07205273
12627	0.16817783	0.0721394
12628	0.16822064	0.071732536
12629	0.16908637	0.07240681
12630	0.16813827	0.07170527
12631	0.16808611	0.07187267
12632	0.16804439	0.07186349
12633	0.16782437	0.07207878
12634	0.16810653	0.07180871
12635	0.16798256	0.071729854
12636	0.16799313	0.07174139
12637	0.16787697	0.07175417
12638	0.16801123	0.07171561
12639	0.167929	0.07177679
12640	0.16780315	0.07176162
12641	0.16805196	0.07179384
12642	0.16808571	0.07178129
12643	0.16834974	0.07142232
12644	0.16797924	0.07175179
12645	0.16831565	0.072079316
12646	0.16850492	0.07177539
12647	0.16798896	0.07168673
12648	0.17101997	0.07235487
12649	0.16782504	0.071703896
12650	0.16791993	0.07225616
12651	0.16891013	0.07170524
12652	0.16832092	0.07141252
12653	0.16838697	0.07164715
12654	0.16851169	0.071958914
12655	0.16796467	0.07179494
12656	0.16748956	0.07199444
12657	0.16800931	0.071713164
12658	0.16792727	0.07183047
12659	0.17080134	0.07284953
12660	0.16793253	0.071792796
12661	0.16790335	0.07178469
12662	0.16784722	0.071761176
12663	0.16876288	0.07084902
12664	0.16816363	0.07175003
12665	0.1677829	0.071699396
12666	0.16808964	0.07167728
12667	0.16798684	0.071813
12668	0.16801226	0.07178144
12669	0.16802469	0.07168992
12670	0.16772148	0.071765825
12671	0.16829269	0.07151891
12672	0.16829893	0.07154952
12673	0.16783276	0.071720436
12674	0.16785541	0.07165034
12675	0.16842097	0.071859255
12676	0.16781378	0.07180743
12677	0.1675844	0.071670786
12678	0.16897291	0.071891144
12679	0.1679827	0.0717323
12680	0.16793258	0.07179578
12681	0.16827333	0.071619764
12682	0.16931519	0.07197572
12683	0.16796477	0.07177217
12684	0.16909286	0.07172851
12685	0.1678956	0.07165785
12686	0.16647826	0.07291578
12687	0.16830762	0.07187523
12688	0.16817982	0.071964815
12689	0.16798612	0.071734294
12690	0.16797285	0.07173987
12691	0.16803253	0.07173942
12692	0.1679361	0.07175036
12693	0.16803008	0.071743146
12694	0.16799197	0.07175608
12695	0.16800277	0.07174279
12696	0.16799292	0.07171215
12697	0.16801472	0.07174952
12698	0.16801226	0.07171588
12699	0.16878481	0.072023556
12700	0.16798586	0.07171683
12701	0.16792788	0.07174058
12702	0.16752607	0.07176866
12703	0.16814443	0.07177155
12704	0.16870631	0.07180013
12705	0.16845283	0.071590915
12706	0.16794285	0.07173808
12707	0.16793469	0.07173841
12708	0.16797103	0.071762964
12709	0.16749795	0.07164757
12710	0.16812646	0.07200767
12711	0.16820998	0.071878895
12712	0.168011	0.07175635
12713	0.16794077	0.07174294
12714	0.16782464	0.07187529
12715	0.16841045	0.07170011
12716	0.16805738	0.071771875
12717	0.16831653	0.07158072
12718	0.16814134	0.071789816
12719	0.16764423	0.07166256
12720	0.1681059	0.07173093
12721	0.16800675	0.0720088
12722	0.16782674	0.0718178
12723	0.1683367	0.07200383
12724	0.16786303	0.07164891
12725	0.16805436	0.07188149
12726	0.16779098	0.07186265
12727	0.16829044	0.071471736
12728	0.16826011	0.0718116
12729	0.16869602	0.07149021
12730	0.16795763	0.07177098
12731	0.16779745	0.07159527
12732	0.16780531	0.07156403
12733	0.1675645	0.072121486
12734	0.16757713	0.07167144
12735	0.16804135	0.07164271
12736	0.16702008	0.07206564
12737	0.16646805	0.07204805
12738	0.16797674	0.07163961
12739	0.16831218	0.07152592
12740	0.1680598	0.071887866
12741	0.1680565	0.0718189
12742	0.16827375	0.07170792
12743	0.16752118	0.07201575
12744	0.16799822	0.07188554
12745	0.16789243	0.07212429
12746	0.16789076	0.07172139
12747	0.16785617	0.07143517
12748	0.16779768	0.07161887
12749	0.16798073	0.071832046
12750	0.16772687	0.071972266
12751	0.1676191	0.0719396
12752	0.16849694	0.07148065
